gram_size,복합명사,빈도
2,프로그램_제공,43
2,과정_결과,43
2,무용단_정체,43
2,관련_영상,43
2,발전_모습,43
4,서강대_메리_홀_극장,42
4,중요_무형_문화재_지정,42
4,국제_협업_즉흥_공연,42
3,비평가_협회_회원,42
3,경연_대상_부문,42
2,안느_테레사,42
3,현대_무용단_탐,42
2,디베르티스_망,42
2,인공_지능,42
3,정부_문화_정책,42
2,코리아_이모션,42
2,서울남산국악당_크라운해태홀,42
2,하야_로비,42
2,미니멀_리즈,42
2,픽업_스테이지,42
2,포스트_휴먼,42
2,김철_희,42
2,판결_참조,42
2,부상_예방,42
2,생략_조,42
3,전통_춤_종목,42
3,예술_국제_교류,42
2,이화여대_무용과,42
2,탄츠_플랫폼,42
2,여름_가을,42
3,서울_예술_교육,42
2,가무_극,42
2,현장_스케치,42
2,영국_런던,42
2,서류_제출,42
2,공식_유튜브,42
2,세기_중반,42
3,한국_전통_음악,42
2,보존_전승,42
2,사회_약자,42
2,강수진_단장,42
2,문화_파출소,42
2,디자인_민,42
2,아르코예술극장_대학로 예술극장,42
2,관심_부탁,42
2,대본_연출,42
2,전국_민속,42
3,한국_춤_역사,42
2,통합_공모,42
2,재단_이사장,42
2,위원장_상,42
2,일련_과정,42
2,보통_사람,42
2,매칭_지원,42
2,가치_인정,42
2,코믹_댄스,42
2,소품_활용,42
2,인_역,42
2,청소년_대상,42
2,유럽_아시아,42
2,기계_인간,42
2,시선_집중,42
2,공간_탐색,42
2,국제_학술,42
3,세계_공연_예술,42
2,에너지_흐름,42
2,감정_전달,42
2,무대_천장,42
2,기획_단계,42
2,사회_공동체,42
2,시립_극장,42
2,시각_요소,42
2,아_사람,42
2,연계_프로그램,42
2,즉흥_연주,42
2,발굴_지원,42
2,사회_현상,42
2,국내외_활동,42
3,무용_전통_춤,42
2,해당_지역,42
2,내면_세계,42
2,주제_소재,42
2,기방_춤,42
2,선정_팀,42
2,변화_시도,42
2,궁중_음악,42
2,소속_무용수,42
2,영화_제작,42
3,무대_공연_예술,42
2,움직임_결합,42
2,한국문화예술위원회_지원,42
2,외국_안무가,42
2,참여_기회,42
2,무대_선사,42
2,분야_예술가,42
3,이왕직_아악_부,41
4,춤_비평가_협회_회원,41
4,국립발레단_예술_감독_강수진,41
3,유니버설발레단_단장_문훈숙,41
3,하야_로비_무용단,41
4,공연_예술_창작산실_신작,41
3,무형_문화재_제도,41
3,신청_접수_기간,41
3,포스트_코로나_시대,41
3,지원_신청_자격,41
2,벽사_진경,41
3,예술_창작산실_신작,41
2,보험료_납부,41
3,공동체_춤_신명,41
2,녹_록,41
3,예술_감독_상임,41
3,우수_작품_선정,41
2,후학_양성,41
2,국립극장_해오름,41
2,국악_관현악단,41
2,저녁_식사,41
2,문예_진흥원,41
3,문화_예술_후원,41
2,전국_각지,41
2,재_예술경영지원센터,41
2,김영_미,41
2,솔로_연작,41
2,멋_흥,41
2,법_항,41
2,한영숙_이애주,41
3,전통_민속_춤,41
2,학회_회장,41
2,임성남_선생,41
2,역량_발휘,41
2,입주_예술가,41
2,제도_도입,41
2,세계_정상급,41
2,홍보_대사,41
2,미학_연구소,41
2,네트워킹_확장,41
3,세계_현대_무용,41
2,마당_판,41
3,무용_예술_발전,41
3,안무가_예술_감독,41
2,참가_자격,41
2,댄서_하우스,41
2,국립극장_하늘,41
2,외국_직업,41
2,추모_행사,41
2,특성_고려,41
2,성공_사례,41
2,국립발레단_입단,41
2,포럼_개최,41
2,고국_무대,41
2,위문_공연,41
2,서울_대학로,41
2,감각_자극,41
2,지원_금액,41
2,다양_연령,41
2,심사_기준,41
2,감독_상임,41
2,내면_감정,41
2,주요_인물,41
2,경험_토대,41
2,영상_상영,41
2,극장_로비,41
2,영상_편집,41
2,문화_축전,41
2,접근_방법,41
2,해외_시장,41
2,지원금_심사,41
2,축제_개막,41
2,미_의식,41
2,인터뷰_심사,41
2,유망_예술,41
2,문화_연구회,41
2,영상_미디어,41
2,교수_학생,41
2,즉흥_수업,41
2,지원_자격,41
2,서양_음악,41
2,전문_공연장,41
2,무용_영화제,41
2,추진_사업,41
2,자연_환경,41
2,활성_사업,41
2,시대_배경,41
2,강사_지원,41
2,남정호_예술,41
2,모습_인상,41
2,역할_기대,41
2,국제_공동,41
2,해당_단체,41
2,어린이_관객,41
2,상황_연출,41
2,우리나라_무용수,41
2,관객_상상,41
4,크라우드_펀딩_매칭_지원,40
5,비평가_상_베스트_작품_선정,40
4,디자인_민_천_홍,40
3,크라우드_펀딩_매칭,40
4,서울_발레_시어터_이원국,40
4,상_베스트_작품_선정,40
3,펀딩_매칭_지원,40
3,민족_미학_연구소,40
3,발레_시어터_이원국,40
3,참가_신청_안내,40
3,예술인_복지_재단,40
3,코리안_댄스_페스티벌,40
4,문화_예술_교육_지원,40
3,매칭_지원_사업,40
3,이애주_문화_재단,40
3,문화_향유_기회,40
2,문호_개방,40
2,펀딩_매칭,40
2,해운대_해변,40
2,긴장_이완,40
2,성희롱_성폭력,40
2,네이버_예약,40
2,의견_개진,40
2,옥션_티켓,40
2,서울_발레_시어터_이원국,40
2,진주_교방,40
2,중_고,40
2,어제_오늘,40
2,재원_조성,40
2,효_명,40
3,예술_창작_활성,40
2,음_양,40
2,전석_예매,40
2,전석_무료,40
2,국립극장_전속,40
2,댑_댄스,40
2,토요일_오후,40
2,영남_지방,40
2,개선_방안,40
2,독일_베를린,40
2,의료비_지원,40
3,전통_춤_레퍼토리,40
2,남녀_듀엣,40
2,기후_변화,40
2,피아노_연주,40
2,시민_청,40
2,다큐멘터리_영화,40
2,레지던스_프로그램,40
2,세부_내용,40
2,아비뇽_축제,40
2,김기인_선생,40
2,계승_발전,40
2,코로나_극복,40
2,취미_발레,40
2,국제_명성,40
2,북_놀이,40
2,연극_연출가,40
2,서울_탭,40
2,한국문화예술위원회_서울문화재단,40
2,서울_올림픽,40
2,서울_스테이지,40
2,국가_지정,40
2,여자_아이,40
2,디지털_이미지,40
2,발레_정수,40
2,단원_기량,40
2,지역_문예,40
2,상호_관계,40
2,손_발,40
2,전국_대학,40
2,야외_즉흥,40
2,국제_레지던시,40
2,솔로_작,40
2,영화_평론가,40
2,문제_지적,40
2,무대_오른쪽,40
2,특정_장르,40
2,무대_여기저기,40
2,의미_생성,40
2,해방_공간,40
2,일상_몸짓,40
2,가치_평가,40
2,사실_확인,40
2,독립_예술가,40
3,지원_공연_예술,40
2,자유_몸짓,40
2,발레_대표작,40
2,인도_전통,40
2,예정_코로나,40
2,위원_참여,40
2,오프닝_공연,40
2,현대_감성,40
2,국민_문화,40
2,구조_문제,40
2,소개_예정,40
2,무대_옆,40
2,예술_다원,40
2,지역_공연장,40
2,음악_평론가,40
2,현실_상황,40
2,공공_발레단,40
5,크라우드_펀딩_매칭_지원_사업,39
4,펀딩_매칭_지원_사업,39
5,한국_춤_비평가_협회_회원,39
3,밀양_백중_놀이,39
4,예술_경영_지원_센터,39
3,댄스_컴퍼니_더 바디,39
3,국립극장_전속_단체,39
3,지역_문예_회관,39
4,한국_장애인_문화_예술,39
3,네덜란드_댄스_시어터,39
2,리플_렛,39
3,연기_상_수상,39
3,서울시_발레단_창단,39
2,머스_커닝햄,39
3,심사_위원_선정,39
3,서울_탭_댄스,39
4,무용_축제_예술_감독,39
2,선두_주자,39
2,탄츠_메세,39
3,시립_무용단_창단,39
2,밀양_백중,39
2,존_케이지,39
3,조선_민족_무용,39
3,문훈숙_예술_감독,39
3,남정호_예술_감독,39
3,무용_협회_이사장,39
3,유니버설발레단_서울_발레,39
3,예술_감독_장광열,39
3,발레단_주역_무용수,39
3,국립_무용단_신작,39
3,무용단_수석_무용수,39
2,촛불_혁명,39
3,제작_지원_사업,39
2,불법_촬영,39
2,이사장_조남규,39
2,혼_종,39
2,코레디시_페스티벌,39
2,신명_풀이,39
3,문화_예술_원,39
2,뉴_미디어,39
2,경기_아트센터,39
2,정체_확립,39
2,명_숙,39
3,전통_예술_분야,39
3,작품_예술_완성도,39
2,한_영,39
2,엄옥자_선생,39
2,수_평일,39
2,생태_조성,39
2,질문_대답,39
2,창조_계승,39
2,침해_행위,39
2,단원_채용,39
2,공유_회,39
2,일본_요코하마,39
2,발_새,39
2,활성_방안,39
2,방방곡곡_문화,39
2,조화_균형,39
2,공공_기금,39
3,음악_전통_예술,39
2,생명_탄생,39
2,국립극장_홈페이지,39
2,한국예술종합학교_교수,39
2,전미숙_무용단,39
3,창작_발레_작품,39
2,국내_유일,39
2,메인_프로그램,39
2,신임_감독,39
2,거리_유지,39
2,손_팔,39
2,선사_예정,39
2,소외_지역,39
2,주제_발제,39
2,민족_극,39
2,부산_대구,39
2,연극_배우,39
2,감독_장 광열,39
2,부산_무용제,39
2,다양_볼거리,39
2,전공_대학,39
2,아시아_나라,39
2,현재_과거,39
2,무용제_대상,39
2,예술인_직업,39
2,워크숍_참가,39
2,작가_의도,39
2,기획_시리즈,39
2,주목_이유,39
2,데뷔_무대,39
2,작가_인,39
3,한국_춤_안무가,39
2,광주_문화,39
2,문훈숙_예술,39
2,지속_관심,39
2,주요_장면,39
2,시각_해석,39
2,발레_콩쿠르,39
2,작_선정,39
2,동작_연결,39
2,신작_선정,39
2,발레_씨어터,39
2,퍼포머_관객,39
2,초청_국내,39
2,변화_발전,39
2,훈련_무용수,39
2,음악_조화,39
2,무용_접목,39
2,팀_구성,39
2,기획_연출,39
2,문화_체험,39
5,의상_디자인_민_천_홍,38
4,서울문화재단_대표_이사_김종,38
4,강동_스프링_댄스_페스티벌,38
4,의상_디자인_민_천,38
5,한국_장애인_문화_예술_원,38
4,단장_문훈숙_예술_감독,38
4,문화_예술_진흥_기금,38
3,대표_이사_김종,38
4,장애인_문화_예술_원,38
3,예능_보유자_지정,38
3,수석_무용수_승급,38
3,사단_법인_한국,38
3,의상_디자인_민,38
3,개정_교육_과정,38
2,우베_숄츠,38
3,단장_문훈숙_예술,38
2,김남식_댄스투룹,38
2,후즈_넥스트,38
2,크리틱스_초이스,38
3,아르코예술극장_극장_주최,38
2,음양_대대,38
4,발레_현대_무용_한국,38
2,극장장_김철호,38
3,창작산실_우수_작품,38
3,유망_예술_지원,38
3,윤성주_예술_감독,38
3,지원_사업_신청,38
2,이사_김종,38
3,초대_예술_감독,38
2,명문_규정,38
2,김_농주,38
2,링컨_센터,38
2,피날레_장식,38
2,실시간_중계,38
2,구두점_나라,38
3,아르코예술극장_극장_무대,38
3,전통_춤_계승,38
2,고유_번호,38
2,민속_악단,38
2,웃음_유발,38
2,국정_감사,38
3,컨템포러리_발레_작품,38
2,학술_세미나,38
2,기타_사항,38
2,스타_급,38
2,문제점_지적,38
2,일시_장소,38
3,춤_축제_참가,38
2,정부_출범,38
2,결과_보고서,38
2,미_유,38
2,노래_가사,38
2,인류_무형,38
2,예비_예술인,38
2,다년간_지원,38
2,레퍼토리_보유,38
2,일본_도쿄,38
3,예술_축제_지원,38
2,우수_논문,38
2,타인_시선,38
2,개정_교육,38
2,활성_기여,38
2,질_수준,38
3,현대_무용_창작,38
2,범위_확장,38
2,민속_연희,38
3,현대_무용_움직임,38
2,시민_회관,38
2,감독_임명,38
2,김복희_무용단,38
2,기본_틀,38
2,백조_페스티벌,38
2,감독_직,38
2,발레단_솔리스트,38
2,혁명_시대,38
2,학교_설립,38
2,대상_자격,38
2,대회_참가,38
2,사회_보장,38
2,관련_기사,38
2,온라인_콘텐츠,38
2,국가_차원,38
2,비평_문,38
2,무용과_연극,38
2,예능_프로그램,38
2,남자_아이,38
2,국제_콩쿠르,38
2,현실_반영,38
2,사진_전시,38
2,고민_끝,38
2,사진_자료,38
2,조직_운영,38
2,국립_오페라,38
2,장르_결합,38
2,사업_시행,38
2,플랫폼_역할,38
2,병신_춤,38
2,사전_축제,38
2,주요_내용,38
2,시도_실험,38
2,대표_예,38
2,무용단_내한,38
2,작_공모,38
2,방법_고민,38
2,발레_학원,38
2,의식_흐름,38
2,윤성주_예술,38
2,제공_예정,38
2,역사_배경,38
2,협업_프로젝트,38
2,전문가_구성,38
2,춤_어법,38
2,영화_연극,38
2,무용_제전,38
2,군무_장면,38
2,안정_창작,38
2,법인_한국,38
3,공연_한국_무용,38
2,작품_하이라이트,38
2,선정_이유,38
2,무용_연구회,38
2,예산_지원,38
2,연구_대상,38
2,공연_라인업,38
2,사업_기간,38
2,팀_참여,38
2,국내외_안무가,38
2,예술_치료,38
2,사회_인식,38
2,극_표현,38
2,무용_성폭력,38
2,예술의전당 오페라극장_공연,38
2,몸_주체,38
5,국립현대무용단_단장_예술_감독_남정호,37
5,예술인_사회_보험료_지원_사업,37
5,국립발레단_단장_예술_감독_강수진,37
4,문훈숙_예술_감독_유병헌,37
3,예술가의 집_다목적_홀,37
3,박병천_진도_북춤,37
4,사회_보험료_지원_사업,37
4,한국_무용_교육_학회,37
3,한국예술종합학교_무용원_교수,37
3,검정_색_의상,37
3,향유_기회_확대,37
3,비평가_상_시상식,37
4,연극_무용_음악_전통,37
3,춤_판_야,37
2,콘스탄틴_노보셀로프,37
3,극장_평자_관람,37
3,참여_대상_자격,37
2,빔_반데키부스,37
3,예술_감독_유병헌,37
2,김세련_한지원,37
3,문화_재단_이사장,37
2,송정_빈,37
3,무용_경연_대회,37
2,코레오_커넥션,37
2,오케스트라_피트,37
2,필하모닉_오케스트라,37
3,국제_교류_사업,37
2,애로_사항,37
3,국립_발레_학교,37
2,제주_자연환경,37
3,국립현대무용단_예술_감독,37
2,개별_통보,37
2,판_야,37
2,문화부_장관,37
2,샤요_국립극장,37
2,연구회_창립,37
2,잠정_연기,37
3,전통_춤_회,37
2,독_공,37
2,우크라이나_전쟁,37
2,개별_연락,37
2,수강_모집,37
3,예술_감독_단원,37
2,첨단_기술,37
2,인간_중심주의,37
2,독일_함부르크,37
3,현대_무용_분야,37
3,무용_교육_프로그램,37
2,위기_극복,37
2,신청_불가,37
2,공모_한국예술인복지재단,37
2,복원_재현,37
2,감독_유병헌,37
2,총체_극,37
3,공연_예술_전문가,37
2,저작물_이용,37
3,한국_무용_발전,37
2,심소_선생,37
2,사운드_디자인,37
2,소통_부재,37
3,우수_작품_공연,37
2,달_간,37
3,국립_무용단_작품,37
2,연속_인터뷰,37
2,몸짓_콘서트,37
2,공_지원금,37
2,코로나_장기,37
2,유럽_투어,37
2,오후_대학로 예술극장,37
2,사상_감정,37
2,도전_정신,37
2,아트_플랫폼,37
2,박수_소리,37
2,민족_행위,37
2,공동_주관,37
2,삶_무게,37
2,인간_동물,37
2,아시아_유럽,37
2,한국_근현대,37
2,전공_교수,37
2,사업_취지,37
2,객석_전달,37
2,감각_반응,37
2,공개_예정,37
3,예술_단체_공연,37
2,워크숍_개최,37
2,치유_프로그램,37
2,과거_기억,37
2,무대_정면,37
2,춤_벗,37
3,춤_한국_전통,37
3,한국_춤_전통,37
2,서울_청년,37
2,유명_발레단,37
2,독창_움직임,37
2,교육_시스템,37
2,내면_표현,37
2,경연_프로그램,37
2,중요_인물,37
2,월간_춤,37
2,지원금_사업,37
2,관람_경험,37
2,문화_복지,37
2,미국_국립,37
3,작품_전통_춤,37
2,음악_리듬,37
2,장면_연결,37
2,음악_그룹,37
2,온라인_축제,37
2,예술가_자유,37
2,서울문화재단_지원,37
2,춤_정수,37
2,가치_의미,37
5,단장_문훈숙_예술_감독_유병헌,36
5,서울_발레_시어터_이원국_발레단,36
3,남산골_한옥_마을,36
5,국제_즉흥_춤_축제_참가,36
4,발레_시어터_이원국_발레단,36
3,안성수_픽업_그룹,36
4,춤_비평가_상_시상식,36
3,평일_오후_주말,36
4,예술_감독_상임_안무,36
3,방방곡곡_문화_공감,36
4,서울문화재단_예술_창작_활동,36
3,시어터_이원국_발레단,36
4,즉흥_춤_축제_참가,36
3,목_금_오후,36
3,시_도립_무용단,36
3,춤_비평_신인상,36
3,파리_오페라_발레,36
2,이어리_킬리안,36
2,남산골_한옥,36
3,오후_대학로 예술극장_극장,36
3,예술_경연_대회,36
2,장미_잔상,36
3,감독_상임_안무,36
2,팝_핀,36
3,장 광열_춤_비평가,36
3,국립_무용단_수석,36
2,가야금_병창,36
3,경남_문화_예술,36
2,원효_스님,36
3,창작_활성_지원,36
2,이의_제기,36
2,날개_짓,36
2,라_당스,36
2,동명_소설,36
3,예술_강사_지원,36
2,비평_신인상,36
2,확산_방지,36
3,춤_작가_인,36
2,박인자_이사장,36
2,연구소_소장,36
2,환경_오염,36
2,서울_특별시,36
2,중간_휴식,36
2,표지_인물,36
2,친일_민족,36
2,프랑스_대사관,36
2,주_최,36
2,독일_탄츠,36
2,부산_경남,36
2,고용_안정,36
3,한국_춤_동시대,36
2,요소_가미,36
2,아트홀_부산,36
2,신_칼,36
2,기능_강화,36
2,월_금,36
3,극장_기획_공연,36
2,운영_실태,36
2,체계_구축,36
2,발레_나눔,36
2,악_무,36
2,편집_위원,36
2,상호_협력,36
2,대한민국_국민,36
3,공연_국립_무용단,36
2,직업_안정,36
2,저작_인정,36
2,대한민국_최고,36
2,인_조,36
2,지역_상생,36
2,활동_실적,36
2,희극_발레,36
2,기회_부여,36
2,변화_양상,36
3,한국_무용_전통,36
2,정부_지원금,36
2,경남_문화,36
2,대중_기여,36
2,민중_삶,36
2,자연_생태,36
2,대전_지역,36
2,현장_전문가,36
2,계기_기대,36
2,뮤지컬_영화,36
2,상체_움직임,36
2,재즈_음악,36
2,발간_지원,36
2,극_형식,36
3,공연_현대_무용,36
2,온라인_페스티벌,36
2,관객_호기심,36
2,전국_지역,36
2,위원_상,36
2,영상_공개,36
2,공연_개요,36
2,행사_참가,36
2,마음_흐름,36
2,완성_과정,36
2,토월극장_무대,36
2,위원회_구성,36
2,훈련_몸,36
3,한국_무용_작품,36
2,캐릭터_댄스,36
2,존재_질문,36
2,예술_성취,36
2,연구_발표,36
2,무용수_선발,36
2,상_공모,36
2,예정_국립발레단,36
2,자신_스타일,36
2,감각_경험,36
2,창작_집단,36
2,순수_움직임,36
2,즉흥_관심,36
2,무용수_훈련,36
2,안무_버전,36
2,자연_즉흥,36
2,몸_반응,36
3,고유_번호_증,35
3,국립극장_극장장_김철호,35
3,댑_댄스_프로젝트,35
4,한국_전통_춤_회,35
2,트레이드_마크,35
3,지원_신청_접수,35
2,이현_준,35
3,해외_춤_기행,35
3,댄스_필름_제작,35
3,컨템포러리_댄스_페스티벌,35
3,교육_프로그램_개발,35
2,번호_증,35
2,프롤로그_에필로그,35
3,댄스_컴퍼니_대표,35
2,대통령_탄핵,35
2,세_존,35
2,마스크_착용,35
2,국민_주권,35
3,주역_무용수_활동,35
3,한국_전통_춤판,35
3,현대_무용_협동조합,35
3,창작_실험_활동,35
2,타말파_연구소,35
2,강릉_아트센터,35
2,사각_프레임,35
2,조택원_친일,35
2,탄츠_하우스,35
3,공연_대학로 예술극장_극장,35
3,단체_지원_사업,35
2,거문고_산조,35
3,지원_사업_창작,35
3,춤_문화_유산,35
3,클래식_발레_작품,35
2,사랑_배신,35
3,한국_발레_발전,35
2,가시_성과,35
2,발판_마련,35
2,계획_수립,35
2,예술원_이사장,35
2,입주_작가,35
2,장르_불문,35
2,취리히_발레단,35
2,발굴_육성,35
2,과_졸업,35
2,분위기_고조,35
3,지원_사업_예술,35
3,전통_춤_형식,35
2,놀이_패,35
3,현대_무용단_안무,35
2,참고_자료,35
2,국립발레단_솔리스트,35
2,오후_대학로,35
2,행보_기대,35
2,뮤지컬_배우,35
2,후원_한국문화예술위원회,35
3,다양_문화_예술,35
2,토_대학로 예술극장,35
2,영상_투사,35
2,차이코프스키_음악,35
3,무용_발레_현대,35
2,방안_마련,35
2,영화_상영,35
2,과_교수,35
2,공모_전문무용수지원센터,35
2,최근_간,35
2,미디어_아티스트,35
2,배경_막,35
2,관객_평단,35
2,안정_기관,35
2,존 크랑코_안무,35
2,거리_단계,35
2,지원금_제도,35
2,홀_개최,35
3,현대_무용단_공연,35
2,발전_방안,35
2,무용_교과목,35
2,성공_개최,35
2,로봇_인간,35
2,극_효과,35
2,은유_표현,35
2,예술가_레지던시,35
2,공모_한국문화예술위원회,35
2,문화_진흥,35
2,무용단_상임,35
2,극_요소,35
3,작품_현대_무용,35
2,자신_독창,35
2,프로그램_시행,35
2,역사_사건,35
2,고려_시대,35
2,방법_신청,35
2,개념_확장,35
2,예산_문제,35
2,문화_혁명,35
2,복합_문화,35
2,영화_비평,35
2,최고_무용가,35
2,부문_선정,35
2,동작_수행,35
2,센터_운영,35
2,관심_집중,35
2,인물_등장,35
2,방송_댄스,35
2,산조_음악,35
2,몸짓_페스티벌,35
2,내용_전달,35
2,한국_색채,35
2,현실_인식,35
2,활성_지역,35
2,한국_스트릿,35
2,태평_춤,35
2,소재_주제,35
2,인간_신,35
2,관객_상상력,35
2,움직임_역동,35
2,공연_제작비,35
2,의상_제작,35
2,군무_구성,35
2,문제_의식,35
2,단순_움직임,35
2,지원_우수,35
4,법원_선고_다_판결,34
4,댄스_미디어_연구소_콜로키움,34
5,한국_춤_비평가_상_베스트,34
5,공연_예술_평론가_상_공모,34
5,서울문화재단_예술_창작_활동_지원,34
3,선고_다_판결,34
3,법원_선고_다,34
3,미디어_연구소_콜로키움,34
4,예술_평론가_상_공모,34
4,세계_무용_연맹_한국,34
3,봄_여름_가을,34
3,대한민국_예술원_회원,34
4,서울_거리_예술_축제,34
3,직업_안정_기관,34
3,오후_국립_국악원,34
3,평론가_상_공모,34
3,국립극장_하늘_극장,34
3,심사_위원_상,34
2,댄스_미디어_연구소_콜로키움,34
3,한국문화예술위원회_국제_교류,34
3,서울시_무용단_단장,34
2,이영_철,34
3,지원_사업_안내,34
2,응시_원서,34
3,무용_연맹_한국,34
2,롤_모델,34
2,무용원_실기과,34
2,천하제일_탈,34
2,방역_지침,34
2,포스트_휴머니즘,34
2,선고_다,34
2,다_판결,34
2,학위_취득,34
2,스튜디오_다락,34
2,로미오_줄리엣,34
3,무용_협회_주최,34
2,중학교_학년,34
3,서울_문화_재단,34
2,유년_시절,34
2,이중_직,34
2,스웨덴_커넥션,34
2,생_마감,34
2,유네스코_인류,34
2,실황_중계,34
2,풍류_장고,34
2,더_룸,34
2,창무_회,34
3,지원_사업_참여,34
3,공동_제작_작품,34
2,앙상블_시나위,34
2,혜_숙,34
2,칼_송,34
2,라이브_스트리밍,34
3,서울문화재단_예술_지원,34
3,컴퍼니_예술_감독,34
2,통영_진,34
3,세계_춤_시장,34
2,재원_확보,34
2,가해자_피해자,34
2,권리_침해,34
2,저작_인격,34
2,중추_역할,34
2,증빙_자료,34
2,종_현,34
3,공연_관객_대화,34
2,고등_교육,34
2,원로_중견,34
2,민속_예술제,34
3,무용_예술_학,34
2,인물_분화,34
2,대학원_졸업,34
2,소수_민족,34
2,디지털_아카이브,34
2,법_제정,34
2,헌신_노력,34
2,흥_신명,34
2,대구_시립,34
2,한국인_최초,34
2,한국문화예술위원회_인터파크,34
2,재연_작,34
2,손_유희,34
2,비디오_아트,34
3,한국_무용_교육,34
2,제도_시행,34
2,페스티벌_디렉터,34
2,캐릭터_설정,34
2,방안_제시,34
2,질_성장,34
2,문_밖,34
3,춤_축제_세계,34
2,성_정체,34
3,예술_감독_한국,34
2,김은희_선생,34
2,연맹_한국,34
2,인류_역사,34
2,국악_단장,34
2,대회_개최,34
2,뉴욕_시,34
2,무용제_참가,34
2,균형_발전,34
2,가치_발견,34
2,본인_소개,34
2,다양_부대,34
2,국제_여름,34
2,정책_방향,34
2,스크린_댄스,34
2,일반인_참여,34
2,양성_프로그램,34
2,비교_연구,34
2,법인_단체,34
2,환상_세계,34
2,고급_예술,34
2,최대_지원,34
2,단체_소속,34
2,안성수_안무,34
2,내용_서울문화재단,34
2,특별_경험,34
2,발표_신작,34
2,협동조합_발레,34
2,공공_공연장,34
2,중심_전개,34
2,회차_공연,34
2,춤_사범,34
2,공연_종료,34
2,마련_예정,34
2,무용수_캐스팅,34
2,회전_무대,34
2,국가_행사,34
2,국내_팀,34
2,흐름_변화,34
2,주요_사업,34
2,춤사위_구성,34
2,대표_인물,34
2,대중_사랑,34
2,개발_사업,34
2,파트너_무용수,34
2,시즌_시작,34
2,관객_웃음,34
2,전개_과정,34
2,선정_심사,34
2,개발_과정,34
2,무용단_주역,34
2,개성_움직임,34
2,연구_교수,34
2,청소년_발레,34
2,운영_예정,34
2,사회_분위기,34
2,참여_작가,34
2,기획_공모,34
2,공연_중단,34
2,현실_이상,34
2,창작_영역,34
4,천하제일_탈_공작_소,33
5,유니버설발레단_단장_문훈숙_예술_감독,33
5,세계_무용_연맹_한국_본부,33
3,천하제일_탈_공작,33
4,유니버설발레단_단장_문훈숙_예술,33
4,무용_연맹_한국_본부,33
3,주민_등록_등본,33
3,탈_공작_소,33
3,여름_가을_겨울,33
3,연맹_한국_본부,33
4,국제_공연_예술제_서울,33
4,한국_문화_예술_진흥원,33
3,예비_사회_기업,33
3,산업_혁명_시대,33
3,예술인_의료비_지원,33
3,궁중_문화_축전,33
3,심의_결과_발표,33
3,전문_무용단_연합회,33
3,대학로_아르코예술극장_극장,33
4,문화_예술_지원_사업,33
3,통영_진_춤,33
3,시민_문화_향유,33
3,사업_공모_안내,33
2,제전악_장미,33
2,코리안_심포니,33
2,고성_오광대,33
2,음성_해설가,33
2,표준_계약서,33
3,민속_예술_경연,33
2,등록_등본,33
2,이경_옥,33
3,국악_실험_무대,33
3,춤_경연_대회,33
2,고창_농악,33
2,문화유산_등재,33
3,박금슬_선생_춤,33
2,김유_진,33
2,한_러,33
2,명예_훼손,33
2,원장_김영,33
3,다양_장르_예술가,33
3,국립발레단_정기_공연,33
2,탈_공작,33
2,김매자_창무,33
3,현대_무용단_창단,33
3,지원_대상_사업,33
3,현대_무용_콩쿠르,33
2,무용원_창작과,33
3,시각_예술_분야,33
2,통과_의례,33
2,렉쳐_퍼포먼스,33
2,정_구호,33
2,시_낭송,33
2,그래픽_디자인,33
2,예산_소진,33
2,예술인_의료비,33
2,주한_영국,33
2,신청서_작성,33
3,무용_교육_발전,33
2,유튜브_네이버,33
2,이하_생략,33
2,코로나_여파,33
2,법_위반,33
2,인과_관계,33
3,전문_무용_단체,33
2,뉴 노멀_시대,33
2,인스부르크_발레단,33
2,국제_연극제,33
2,권리_보호,33
2,뿌리_나무,33
2,명절_기획,33
2,심리_묘사,33
3,전통_춤_기반,33
2,삶_애환,33
2,정구호_연출,33
2,문의_예매,33
2,각각_개성,33
2,서클_댄스,33
2,전통_발명,33
2,한국문화예술위원회_위원장,33
2,댄스_리터러시,33
2,성_차별,33
3,작품_국립_무용단,33
2,세계_각지,33
2,클래식_모던,33
2,개인_발표회,33
2,서울_예고,33
2,예비_사회,33
2,특성_반영,33
2,철학_미학,33
2,케이_댄스,33
2,흐름_주도,33
2,운영_체제,33
2,교육_실시,33
2,청년_세대,33
2,팬데믹_시대,33
3,선생_전통_춤,33
2,감사_말씀,33
2,최승희_제자,33
2,기반_구축,33
2,상영_예정,33
2,뉴_댄스,33
2,소속_단원,33
2,비트_음악,33
2,기술_결합,33
2,부분_차지,33
2,권력_관계,33
2,영상_저작물,33
2,교과_과정,33
2,국악_실험,33
2,대한_무용,33
2,정책_개발,33
2,설립_운영,33
2,국수호_선생,33
2,기간_금,33
2,이미지_구현,33
2,국제_2인무,33
2,문화_체육,33
2,정치_상황,33
2,코로나_이전,33
2,장치_활용,33
2,국립발레단_정기,33
2,실제_현장,33
2,남녀_관계,33
2,공공_직업,33
2,무용_전문지,33
2,개인_집단,33
2,사회_비판,33
2,음악_선율,33
3,현대_한국_춤,33
2,운영_사례,33
2,강사_참여,33
2,부족_부분,33
2,특별_초청,33
2,경험_공유,33
2,강화_사업,33
2,솔로_프로젝트,33
2,기술_발전,33
2,연출_의도,33
2,사업_성과,33
2,리서치_작업,33
2,춤_이론가,33
2,신체_감각,33
